"Week","Label1","mean_deaths_per_capita","Period","deaths_per_capita","weekly_pop","Year","weekly_excess_rate","weekly_excess_number"
13,"80 and over",0.00168716901736522,2022-03-27,0.00194777124288012,201255.666666667,2022,0.0002606022255149,52.4476746308181
14,"Under 30",9.13827007625651e-06,2011-04-03,1.32627154462539e-05,1809584.17582418,2011,4.12444536999743e-06,7.46353107559864
14,"Under 30",9.13827007625651e-06,2012-04-01,1.10444365623038e-05,1810866.48351648,2012,1.90616648604731e-06,3.45181300158547
14,"Under 30",9.13827007625651e-06,2013-04-07,6.06554692994251e-06,1813521.53846154,2013,-3.072723146314e-06,-5.57244960756974
14,"Under 30",9.13827007625651e-06,2014-04-06,8.16800161134027e-06,1836434.50549451,2014,-9.70268464916234e-07,-1.78183448856536
14,"Under 30",9.13827007625651e-06,2015-04-05,6.39878755867093e-06,1875355.27472527,2015,-2.73948251758557e-06,-5.13750298937178
14,"Under 30",9.13827007625651e-06,2016-04-03,8.86463050248874e-06,1917733.62637363,2016,-2.73639573767766e-07,-0.524767812120991
14,"Under 30",9.13827007625651e-06,2017-04-02,1.12642341772394e-05,1953084.3956044,2017,2.1259641009829e-06,4.15218731124482
14,"Under 30",9.13827007625651e-06,2018-04-08,6.5838694530552e-06,1974522.74725275,2018,-2.55440062320131e-06,-5.04372213610757
14,"Under 30",9.13827007625651e-06,2019-04-07,1.25798286898283e-05,1987308.46153846,2019,3.44155861357175e-06,6.83943855363172
14,"Under 30",9.13827007625651e-06,2020-04-05,5.46408743544284e-06,2013144.94505495,2020,-3.67418264081366e-06,-7.39666221056266
14,"Under 30",9.13827007625651e-06,2021-04-04,8.04518342990593e-06,1988767.58241758,2021,-1.09308664635058e-06,-2.17389528703559
14,"Under 30",9.13827007625651e-06,2022-04-03,6.6003087359968e-06,1969604.83516484,2022,-2.53796134025971e-06,-4.99878092723695
14,"30 to 59",4.25989626331666e-05,2011-04-03,3.58053582503152e-05,1759513.18681319,2011,-6.79360438285133e-06,-11.9534364976188
14,"30 to 59",4.25989626331666e-05,2012-04-01,4.15043998537506e-05,1758849.67032967,2012,-1.09456277941601e-06,-1.92517138373097
14,"30 to 59",4.25989626331666e-05,2013-04-07,3.74781814083759e-05,1761024.61538462,2013,-5.12078122479067e-06,-9.01782178685576
14,"30 to 59",4.25989626331666e-05,2014-04-06,3.65711145571151e-05,1777359.01098901,2014,-6.02784807605142e-06,-10.7136500948428
14,"30 to 59",4.25989626331666e-05,2015-04-05,3.82693991387404e-05,1803007.14285714,2015,-4.32956349442613e-06,-7.80623390590385
14,"30 to 59",4.25989626331666e-05,2016-04-03,4.63064402769646e-05,1835597.8021978,2016,3.70747764379803e-06,6.80543781465315
14,"30 to 59",4.25989626331666e-05,2017-04-02,5.01989590024621e-05,1872548.79120879,2017,7.59999636929549e-06,14.2313640145155
14,"30 to 59",4.25989626331666e-05,2018-04-08,3.71243408576441e-05,1912491.86813187,2018,-5.47462177552247e-06,-10.4701696267844
14,"30 to 59",4.25989626331666e-05,2019-04-07,4.10956738900217e-05,1946676.92307692,2019,-1.50328874314491e-06,-2.92641750500151
14,"30 to 59",4.25989626331666e-05,2020-04-05,3.80831551971172e-05,1995632.96703297,2020,-4.51580743604934e-06,-9.01189419215269
14,"30 to 59",4.25989626331666e-05,2021-04-04,4.07421603282086e-05,2012657.14285714,2021,-1.85680230495795e-06,-3.73710642194722
14,"30 to 59",4.25989626331666e-05,2022-04-03,3.21198335329216e-05,2023671.75824176,2022,-1.0479129100245e-05,-21.2063176111351
14,"60 to 79",0.000256519232673506,2011-04-03,0.000271805189687001,662239.010989011,2011,1.52859570134952e-05,10.1229570546376
14,"60 to 79",0.000256519232673506,2012-04-01,0.000287043008009877,682824.505494506,2012,3.05237753363718e-05,20.8423817998835
14,"60 to 79",0.000256519232673506,2013-04-07,0.000270691905080134,705599.230769231,2013,1.41726724066281e-05,10.0002267480611
14,"60 to 79",0.000256519232673506,2014-04-06,0.000263428569877775,728850.32967033,2014,6.90933720426965e-06,5.0358726991354
14,"60 to 79",0.000256519232673506,2015-04-05,0.000261765808744938,752581.098901099,2015,5.24657607143191e-06,3.94847398530644
14,"60 to 79",0.000256519232673506,2016-04-03,0.000270023339851008,777710.549450549,2016,1.35041071775025e-05,10.5022866128546
14,"60 to 79",0.000256519232673506,2017-04-02,0.000248926368264131,803450.43956044,2017,-7.59286440937454e-06,-6.10049024723479
14,"60 to 79",0.000256519232673506,2018-04-08,0.000240092775592605,828846.263736264,2018,-1.64264570809005e-05,-13.6150075779285
14,"60 to 79",0.000256519232673506,2019-04-07,0.000261787870914846,855654.615384615,2019,5.26863824134048e-06,4.50813462799486
14,"60 to 79",0.000256519232673506,2020-04-05,0.000249109798084437,891173.296703297,2020,-7.40943458906899e-06,-6.60309024944805
14,"60 to 79",0.000256519232673506,2021-04-04,0.000275351072016457,915195.274725275,2021,1.8831839342951e-05,17.2348103810543
14,"60 to 79",0.000256519232673506,2022-04-03,0.000254554660431293,938894.615384615,2022,-1.96457224221289e-06,-1.84452629974777
14,"80 and over",0.00175434466619258,2011-04-03,0.00197111579051425,151183.406593407,2011,0.000216771124321669,32.7721970260327
14,"80 and over",0.00175434466619258,2012-04-01,0.00164992165834472,153946.703296703,2012,-0.000104423007847857,-16.0755778065033
14,"80 and over",0.00175434466619258,2013-04-07,0.00169550752027719,156295.384615385,2013,-5.88371459153945e-05,-9.19597435051809
14,"80 and over",0.00175434466619258,2014-04-06,0.0015238910389997,159460.21978022,2014,-0.000230453627192879,-36.7481860413254
14,"80 and over",0.00175434466619258,2015-04-05,0.00190221651524088,161916.373626374,2015,0.000147871849048294,23.9428735593262
14,"80 and over",0.00175434466619258,2016-04-03,0.00168866555504083,164627.032967033,2016,-6.56791111517503e-05,-10.8125571968246
14,"80 and over",0.00175434466619258,2017-04-02,0.00166630698501762,168036.263736264,2017,-8.80376811749572e-05,-14.7935230126442
14,"80 and over",0.00175434466619258,2018-04-08,0.00175484904300472,171524.725274725,2018,5.04376812143249e-07,0.0865130941378126
14,"80 and over",0.00175434466619258,2019-04-07,0.00175968523265885,176736.153846154,2019,5.34056646627097e-06,0.943871176608477
14,"80 and over",0.00175434466619258,2020-04-05,0.00174057103249458,183273.186813187,2020,-1.37736336980052e-05,-2.52433774183092
14,"80 and over",0.00175434466619258,2021-04-04,0.00170698123911364,192737.912087912,2021,-4.73634270789416e-05,-9.12872804452328
14,"80 and over",0.00175434466619258,2022-04-03,0.00206028256394841,201428.681318681,2022,0.000305937897755828,61.6246673103661
15,"Under 30",8.1525556869394e-06,2011-04-10,7.18467331235789e-06,1809407.25274725,2011,-9.67882374581511e-07,-1.75129338837402
15,"Under 30",8.1525556869394e-06,2012-04-08,9.3889875127073e-06,1810631.86813187,2012,1.2364318257679e-06,2.23872286650782
15,"Under 30",8.1525556869394e-06,2013-04-14,4.96268864049053e-06,1813533.07692308,2013,-3.18986704644887e-06,-5.78492939972195
15,"Under 30",8.1525556869394e-06,2014-04-13,7.07725091576516e-06,1836871.42857143,2014,-1.07530477117424e-06,-1.97519661117651
15,"Under 30",8.1525556869394e-06,2015-04-12,1.0128954063348e-05,1875810.65934066,2015,1.97639837640856e-06,3.70734914157075
15,"Under 30",8.1525556869394e-06,2016-04-10,6.77732089583235e-06,1918162.08791209,2016,-1.37523479110706e-06,-2.63792323827926
15,"Under 30",8.1525556869394e-06,2017-04-09,9.21512818001387e-06,1953309.78021978,2017,1.06257249307447e-06,2.07553324291487
15,"Under 30",8.1525556869394e-06,2018-04-15,7.59659487782477e-06,1974568.9010989,2018,-5.55960809114633e-07,-1.09778292390754
15,"Under 30",8.1525556869394e-06,2019-04-14,7.04478041767806e-06,1987286.92307692,2019,-1.10777526926134e-06,-2.20146730631108
15,"Under 30",8.1525556869394e-06,2020-04-12,6.45888317556478e-06,2012731.86813187,2020,-1.69367251137462e-06,-3.40890863782263
15,"Under 30",8.1525556869394e-06,2021-04-11,8.04647502497944e-06,1988448.35164835,2021,-1.06080661959963e-07,-0.210935917416053
15,"Under 30",8.1525556869394e-06,2022-04-10,8.12504670088227e-06,1969219.45054945,2022,-2.75089860571387e-08,-0.0541712304086111
15,"30 to 59",3.69095486064812e-05,2011-04-10,3.86494527117575e-05,1759403.95604396,2011,1.73990410527637e-06,3.06119416596036
15,"30 to 59",3.69095486064812e-05,2012-04-08,3.07031470538287e-05,1758777.36263736,2012,-6.20640155265243e-06,-10.9156785542425
15,"30 to 59",3.69095486064812e-05,2013-04-14,4.37236855266739e-05,1761059.23076923,2013,6.81413692019269e-06,12.0000987230308
15,"30 to 59",3.69095486064812e-05,2014-04-13,3.99398571647845e-05,1777672.85714286,2014,3.0303085583033e-06,5.38689727286348
15,"30 to 59",3.69095486064812e-05,2015-04-12,2.93883267348222e-05,1803437.14285714,2015,-7.52122187165893e-06,-13.5640508830192
15,"30 to 59",3.69095486064812e-05,2016-04-10,3.59451801888313e-05,1836129.34065934,2016,-9.64368417649862e-07,-1.77070514685213
15,"30 to 59",3.69095486064812e-05,2017-04-09,3.63026874431304e-05,1873139.56043956,2017,-6.06861163350774e-07,-1.13673565276671
15,"30 to 59",3.69095486064812e-05,2018-04-15,4.23397189472109e-05,1913097.25274725,2018,5.43017034072975e-06,10.3884439607997
15,"30 to 59",3.69095486064812e-05,2019-04-14,4.0571829718411e-05,1947163.84615385,2019,3.6622811119298e-06,7.1310613756018
15,"30 to 59",3.69095486064812e-05,2020-04-12,3.30668094900312e-05,1995959.12087912,2020,-3.84273911644998e-06,-7.66995018863732
15,"30 to 59",3.69095486064812e-05,2021-04-11,3.72610237625969e-05,2012827.14285714,2021,3.51475156115724e-07,0.707458734269681
15,"30 to 59",3.69095486064812e-05,2022-04-10,2.91516735403497e-05,2023897.52747253,2022,-7.75787506613149e-06,-15.7011441647843
15,"60 to 79",0.00025642826459345,2011-04-10,0.000288264160825562,662586.703296703,2011,3.18358962321126e-05,21.0940415309314
15,"60 to 79",0.00025642826459345,2012-04-08,0.000238581027556728,683206.043956044,2012,-1.78472370367218e-05,-12.1933402114045
15,"60 to 79",0.00025642826459345,2013-04-14,0.000279045340237009,705978.461538462,2013,2.26170756435591e-05,15.9671682673388
15,"60 to 79",0.00025642826459345,2014-04-13,0.000238605976903412,729235.714285714,2014,-1.78222876900381e-05,-12.9966486938504
15,"60 to 79",0.00025642826459345,2015-04-12,0.000241699020653431,753002.637362637,2015,-1.47292439400188e-05,-11.0911595331918
15,"60 to 79",0.00025642826459345,2016-04-10,0.000262158511847972,778155.164835165,2016,5.7302472545221e-06,4.4590214968889
15,"60 to 79",0.00025642826459345,2017-04-09,0.000267455522618207,803871.978021978,2017,1.10272580247574e-05,8.86450372052043
15,"60 to 79",0.00025642826459345,2018-04-15,0.000236359439151226,829245.494505494,2018,-2.00688254422234e-05,-16.641983077981
15,"60 to 79",0.00025642826459345,2019-04-14,0.000274468828696412,856199.230769231,2019,1.80405641029626e-05,15.4463171075996
15,"60 to 79",0.00025642826459345,2020-04-12,0.000282616427689903,891667.912087912,2020,2.61881630964531e-05,23.351144709632
15,"60 to 79",0.00025642826459345,2021-04-11,0.00022279875514016,915624.505494506,2021,-3.36295094532902e-05,-30.7920029631916
15,"60 to 79",0.00025642826459345,2022-04-10,0.000244847455531321,939360.384615385,2022,-1.15808090621287e-05,-10.8785532547585
15,"80 and over",0.00177685633840286,2011-04-10,0.00198362816490417,151238.021978022,2011,0.00020677182650131,31.2717620408409
15,"80 and over",0.00177685633840286,2012-04-08,0.00164941891415515,153993.626373626,2012,-0.000127437424247712,-19.6245510956195
15,"80 and over",0.00177685633840286,2013-04-14,0.00177816702174245,156340.769230769,2013,1.3106833395885e-06,0.20491324152922
15,"80 and over",0.00177685633840286,2014-04-13,0.00149209618915409,159507.142857143,2014,-0.000284760149248767,-45.4212778062444
15,"80 and over",0.00177685633840286,2015-04-12,0.00192030669539109,161953.296703297,2015,0.00014345035698823,23.2322582275086
15,"80 and over",0.00177685633840286,2016-04-10,0.00162729868951344,164690.10989011,2016,-0.000149557648889419,-24.630665630505
15,"80 and over",0.00177685633840286,2017-04-09,0.00175497892325555,168093.186813187,2017,-2.18774151473117e-05,-3.67744443134671
15,"80 and over",0.00177685633840286,2018-04-15,0.00177166388083024,171590.10989011,2018,-5.19245757261456e-06,-0.890974365484666
15,"80 and over",0.00177685633840286,2019-04-14,0.00181003350302397,176792.307692308,2019,3.31771646211163e-05,5.86546749605474
15,"80 and over",0.00177685633840286,2020-04-12,0.0017445190231652,183431.648351648,2020,-3.23373152376581e-05,-5.93168703731051
15,"80 and over",0.00177685633840286,2021-04-11,0.0017470938264642,192891.758241758,2021,-2.9762511938662e-05,-5.74094325753984
15,"80 and over",0.00177685633840286,2022-04-10,0.0016865028803823,201600.604395604,2022,-9.03534580205549e-05,-18.2153117461767
16,"Under 30",6.81165985613138e-06,2011-04-17,1.21598668998705e-05,1809230.32967033,2011,5.3482070437391e-06,9.67613839288927
16,"Under 30",6.81165985613138e-06,2012-04-15,6.0760145229494e-06,1810397.25274725,2012,-7.35645333181986e-07,-1.331810290189
16,"Under 30",6.81165985613138e-06,2013-04-21,5.51406340663927e-06,1813544.61538462,2013,-1.29759644949211e-06,-2.35324905391861
16,"Under 30",6.81165985613138e-06,2014-04-20,9.79694017275391e-06,1837308.35164835,2014,2.98528031662252e-06,5.484880457742
16,"Under 30",6.81165985613138e-06,2015-04-19,7.99460185740664e-06,1876266.04395604,2015,1.18294200127526e-06,2.21951390896217
16,"Under 30",6.81165985613138e-06,2016-04-17,6.25459142568829e-06,1918590.54945055,2016,-5.5706843044309e-07,-1.06878622604536
16,"Under 30",6.81165985613138e-06,2017-04-16,8.19028000519768e-06,1953535.16483516,2017,1.37862014906629e-06,2.6931829401513
16,"Under 30",6.81165985613138e-06,2018-04-22,7.08998949690959e-06,1974615.05494505,2018,2.7832964077821e-07,0.549593898918103
16,"Under 30",6.81165985613138e-06,2019-04-21,4.52883649545471e-06,1987265.38461538,2019,-2.28282336067667e-06,-4.53657584386411
16,"Under 30",6.81165985613138e-06,2020-04-19,5.46633070667314e-06,2012318.79120879,2020,-1.34532914945824e-06,-2.70723112781576
16,"Under 30",6.81165985613138e-06,2021-04-18,1.15686651125706e-05,1988129.12087912,2021,4.75700525643924e-06,9.45754067850191
16,"30 to 59",3.88685807002802e-05,2011-04-17,3.35361660285696e-05,1759294.72527473,2011,-5.3324146717106e-06,-9.38128900491802
16,"30 to 59",3.88685807002802e-05,2012-04-15,3.35474102573972e-05,1758705.05494505,2012,-5.32117044288307e-06,-9.35836935612267
16,"30 to 59",3.88685807002802e-05,2013-04-21,3.91801948264671e-05,1761093.84615385,2013,3.11614126186873e-07,0.54878172000231
16,"30 to 59",3.88685807002802e-05,2014-04-20,4.33074104869448e-05,1777986.7032967,2014,4.43882978666452e-06,7.89218033888687
16,"30 to 59",3.88685807002802e-05,2015-04-19,3.6588060413065e-05,1803867.14285714,2015,-2.28052028721529e-06,-4.1137556147268
16,"30 to 59",3.88685807002802e-05,2016-04-17,3.48458448304478e-05,1836660.87912088,2016,-4.02273586983244e-06,-7.38840159915754
16,"30 to 59",3.88685807002802e-05,2017-04-16,3.84260204683072e-05,1873730.32967033,2017,-4.42560231973083e-07,-0.829238529353903
16,"30 to 59",3.88685807002802e-05,2018-04-22,4.54616084554802e-05,1913702.63736264,2018,6.59302775519994e-06,12.6170946033312
16,"30 to 59",3.88685807002802e-05,2019-04-21,3.90213693341011e-05,1947650.76923077,2019,1.5278863382088e-07,0.297578900190956
16,"30 to 59",3.88685807002802e-05,2020-04-19,3.55660590692735e-05,1996285.27472527,2020,-3.30252163100674e-06,-6.59277530144045
16,"30 to 59",3.88685807002802e-05,2021-04-18,3.77546487185419e-05,2012997.14285714,2021,-1.11393198173831e-06,-2.24234189657642
16,"60 to 79",0.000269761109336693,2011-04-17,0.000247384961600132,662934.395604396,2011,-2.23761477365608e-05,-14.8339179756916
16,"60 to 79",0.000269761109336693,2012-04-15,0.000295499808942703,683587.582417582,2012,2.57386996060106e-05,17.5946554382452
16,"60 to 79",0.000269761109336693,2013-04-21,0.000254828399209379,706357.692307692,2013,-1.4932710127314e-05,-10.5478346654293
16,"60 to 79",0.000269761109336693,2014-04-20,0.000280967752041102,729621.098901099,2014,1.12066427044089e-05,8.17660296498283
16,"60 to 79",0.000269761109336693,2015-04-19,0.000270763809479359,753424.175824176,2015,1.00270014266607e-06,0.755458528586965
16,"60 to 79",0.000269761109336693,2016-04-17,0.00027870544728223,778599.78021978,2016,8.94433794553764e-06,6.96405955860705
16,"60 to 79",0.000269761109336693,2017-04-16,0.000277261963984227,804293.516483516,2017,7.50085464753435e-06,6.03288876109713
16,"60 to 79",0.000269761109336693,2018-04-22,0.0002687897520546,829644.725274725,2018,-9.71357282092801e-07,-0.805881445445486
16,"60 to 79",0.000269761109336693,2019-04-21,0.000253284573883047,856743.846153846,2019,-1.64765354536453e-05,-14.1161703558462
16,"60 to 79",0.000269761109336693,2020-04-19,0.000265646664931573,892162.527472527,2020,-4.11444440511942e-06,-3.67075311961654
16,"60 to 79",0.000269761109336693,2021-04-18,0.000220511081395604,916053.736263736,2021,-4.92500279410885e-05,-45.1156721065275
16,"80 and over",0.00178223901152084,2011-04-17,0.00181105971034957,151292.637362637,2011,2.88206988287244e-05,4.36035953643199
16,"80 and over",0.00178223901152084,2012-04-15,0.00168786725915611,154040.549450549,2012,-9.43717523647326e-05,-14.5370765868746
16,"80 and over",0.00178223901152084,2013-04-21,0.00192472282614042,156386.153846154,2013,0.00014248381461958,22.2824957536845
16,"80 and over",0.00178223901152084,2014-04-20,0.00189904279923027,159554.065934066,2014,0.00011680378770943,18.6365192455391
16,"80 and over",0.00178223901152084,2015-04-19,0.00166059408009302,161990.21978022,2015,-0.000121644931427823,-19.7052891771428
16,"80 and over",0.00178223901152084,2016-04-17,0.00153563038684572,164753.186813187,2016,-0.000246608624675117,-40.6295568108427
16,"80 and over",0.00178223901152084,2017-04-16,0.00154029039986511,168150.10989011,2017,-0.000241948611655729,-40.6836856376704
16,"80 and over",0.00178223901152084,2018-04-22,0.00198071143006213,171655.494505495,2018,0.000198472418541287,34.0688811504061
16,"80 and over",0.00178223901152084,2019-04-21,0.00219396876073822,176848.461538462,2019,0.000411729749217382,72.8137727187107
16,"80 and over",0.00178223901152084,2020-04-19,0.00187918619476019,183590.10989011,2020,9.69471832393441e-05,17.7985440244478
16,"80 and over",0.00178223901152084,2021-04-18,0.00170426050896133,193045.604395604,2021,-7.79785025595136e-05,-15.0534071564655
17,"Under 30",1.02909878370221e-05,2011-04-24,1.27138313972227e-05,1809053.40659341,2011,2.42284356020067e-06,4.38305339622393
17,"Under 30",1.02909878370221e-05,2012-04-22,7.18167513331326e-06,1810162.63736264,2012,-3.1093127037088e-06,-5.62836168413068
17,"Under 30",1.02909878370221e-05,2013-04-28,7.71963965400745e-06,1813556.15384615,2013,-2.57134818301462e-06,-4.66328432098728
17,"Under 30",1.02909878370221e-05,2014-04-27,1.03387560078697e-05,1837745.27472527,2014,4.77681708475913e-08,0.0877857302574305
17,"Under 30",1.02909878370221e-05,2015-04-26,1.11897267651413e-05,1876721.42857143,2015,8.98738928119273e-07,1.68668260509276
17,"Under 30",1.02909878370221e-05,2016-04-24,8.85869285434471e-06,1919019.01098901,2016,-1.43229498267736e-06,-2.74860130110202
17,"Under 30",1.02909878370221e-05,2017-04-23,8.7011686282543e-06,1953760.54945055,2017,-1.58981920876776e-06,-3.10612605084915
17,"Under 30",1.02909878370221e-05,2018-04-29,9.62190370449971e-06,1974661.20879121,2018,-6.69084132522356e-07,-1.32121448190961
17,"Under 30",1.02909878370221e-05,2019-04-28,1.30834472328703e-05,1987243.84615385,2019,2.7924593958482e-06,5.54929775003383
17,"Under 30",1.02909878370221e-05,2020-04-26,8.44970014215378e-06,2011905.71428571,2020,-1.84128769486828e-06,-3.70449723494947
17,"Under 30",1.02909878370221e-05,2021-04-25,1.00613243245783e-05,1987809.89010989,2021,-2.2966351244374e-07,-0.456527401433042
17,"30 to 59",3.936754747363e-05,2011-04-24,3.69489176684415e-05,1759185.49450549,2011,-2.41862980518851e-06,-4.25481846986628
17,"30 to 59",3.936754747363e-05,2012-04-22,3.41174131402529e-05,1758632.74725275,2012,-5.25013433337704e-06,-9.23305816615283
17,"30 to 59",3.936754747363e-05,2013-04-28,4.2586331229059e-05,1761128.46153846,2013,3.21878375542902e-06,5.6686916832237
17,"30 to 59",3.936754747363e-05,2014-04-27,3.65517516260586e-05,1778300.54945055,2014,-2.81579584757139e-06,-5.00733130287678
17,"30 to 59",3.936754747363e-05,2015-04-26,3.76878056196002e-05,1804297.14285714,2015,-1.67974185402978e-06,-3.03075342796349
17,"30 to 59",3.936754747363e-05,2016-04-24,3.97345423927133e-05,1837192.41758242,2016,3.6699491908332e-07,0.674240282631148
17,"30 to 59",3.936754747363e-05,2017-04-23,4.5349753598695e-05,1874321.0989011,2017,5.98220612506499e-06,11.2125751581847
17,"30 to 59",3.936754747363e-05,2018-04-29,3.81338839736827e-05,1914308.02197802,2018,-1.23366349994723e-06,-2.36161193437047
17,"30 to 59",3.936754747363e-05,2019-04-28,3.59317517834587e-05,1948137.69230769,2019,-3.43579569017129e-06,-6.69340308709102
17,"30 to 59",3.936754747363e-05,2020-04-26,3.80644921252293e-05,1996611.42857143,2020,-1.30305534840066e-06,-2.60169520067788
17,"30 to 59",3.936754747363e-05,2021-04-25,3.1790703631875e-05,2013167.14285714,2021,-7.57684384175497e-06,-15.2534530687806
17,"60 to 79",0.000264341434021581,2011-04-24,0.000269870094884463,663282.087912088,2011,5.52866086288235e-06,3.66706172049045
17,"60 to 79",0.000264341434021581,2012-04-22,0.000261707721205202,683969.120879121,2012,-2.63371281637893e-06,-1.80137823966677
17,"60 to 79",0.000264341434021581,2013-04-28,0.000275915964813368,706736.923076923,2013,1.15745307917868e-05,8.18014827784651
17,"60 to 79",0.000264341434021581,2014-04-27,0.000249312854213699,730006.483516484,2014,-1.5028579807882e-05,-10.9709606977988
17,"60 to 79",0.000264341434021581,2015-04-26,0.000275918528232378,753845.714285714,2015,1.15770942107972e-05,8.72734285469141
17,"60 to 79",0.000264341434021581,2016-04-24,0.000254157530838006,779044.395604396,2016,-1.01839031835747e-05,-7.93371270054166
17,"60 to 79",0.000264341434021581,2017-04-23,0.000287058131422398,804715.054945055,2017,2.27166974008174e-05,18.280468397069
17,"60 to 79",0.000264341434021581,2018-04-29,0.000240951094871184,830043.956043956,2018,-2.3390339150397e-05,-19.4150096416053
17,"60 to 79",0.000264341434021581,2019-04-28,0.000263621884743938,857288.461538462,2019,-7.19549277643054e-07,-0.616861293231725
17,"60 to 79",0.000264341434021581,2020-04-26,0.000221809685369523,892657.142857143,2020,-4.2531748652058e-05,-37.9662692324642
17,"60 to 79",0.000264341434021581,2021-04-25,0.000244412616554326,916482.967032967,2021,-1.99288174672543e-05,-18.2644217618477
17,"80 and over",0.00176000357663374,2011-04-24,0.00199541117871716,151347.252747253,2011,0.000235407602083425,35.6282938511448
17,"80 and over",0.00176000357663374,2012-04-22,0.00197290535702569,154087.472527473,2012,0.000212901780391956,32.8054972371955
17,"80 and over",0.00176000357663374,2013-04-28,0.0018154906791371,156431.538461538,2013,5.54871025033627e-05,8.67993280937411
17,"80 and over",0.00176000357663374,2014-04-27,0.00172931259204789,159600.989010989,2014,-3.06909845858494e-05,-4.89831149362258
17,"80 and over",0.00176000357663374,2015-04-26,0.00172193371480969,162027.142857143,2015,-3.80698618240502e-05,-6.16835094031708
17,"80 and over",0.00176000357663374,2016-04-24,0.00177773718053003,164816.263736264,2016,1.77336038962961e-05,2.92278633676637
17,"80 and over",0.00176000357663374,2017-04-23,0.00153976914895563,168207.032967033,2017,-0.000220234427678108,-37.0449796369271
17,"80 and over",0.00176000357663374,2018-04-29,0.00197995725237736,171720.879120879,2018,0.000219953675743618,37.7706385645629
17,"80 and over",0.00176000357663374,2019-04-28,0.00178062058649598,176904.615384615,2019,2.06170098622442e-05,3.64724420006113
17,"80 and over",0.00176000357663374,2020-04-26,0.00185579674088817,183748.571428571,2020,9.57931642544322e-05,17.6018570843744
17,"80 and over",0.00176000357663374,2021-04-25,0.00170807939184866,193199.450549451,2021,-5.1924184785082e-05,-10.031723970706
18,"Under 30",6.89220630352967e-06,2011-05-01,7.73961081786181e-06,1808876.48351648,2011,8.47404514332133e-07,1.5328500980011
18,"Under 30",6.89220630352967e-06,2012-04-29,8.28762239042351e-06,1809928.02197802,2012,1.39541608689384e-06,2.52560267798808
18,"Under 30",6.89220630352967e-06,2013-05-05,8.82238918782273e-06,1813567.69230769,2013,1.93018288429305e-06,3.50051731919916
18,"Under 30",6.89220630352967e-06,2014-05-04,9.79228284417154e-06,1838182.1978022,2014,2.90007654064187e-06,5.33086906927166
18,"Under 30",6.89220630352967e-06,2015-05-03,6.39257842719038e-06,1877176.81318681,2015,-4.99627876339298e-07,-0.937889864685898
18,"Under 30",6.89220630352967e-06,2016-05-01,6.25179910977129e-06,1919447.47252747,2016,-6.40407193758387e-07,-1.22922796944795
18,"Under 30",6.89220630352967e-06,2017-04-30,8.18839057183311e-06,1953985.93406593,2017,1.29618426830343e-06,2.53272582822245
18,"Under 30",6.89220630352967e-06,2018-05-06,6.58325392712243e-06,1974707.36263736,2018,-3.08952376407241e-07,-0.610090532395688
18,"Under 30",6.89220630352967e-06,2019-05-05,7.04500948173117e-06,1987222.30769231,2019,1.52803178201494e-07,0.303653884408291
18,"Under 30",6.89220630352967e-06,2020-05-03,5.96571907702022e-06,2011492.63736264,2020,-9.26487226509454e-07,-1.8636222347343
18,"Under 30",6.89220630352967e-06,2021-05-02,7.04405826221313e-06,1987490.65934066,2021,1.5185195868346e-07,0.30180434948596
18,"30 to 59",3.92131855867112e-05,2011-05-01,4.20675336968191e-05,1759076.26373626,2011,2.85434811010793e-06,5.02101600893132
18,"30 to 59",3.92131855867112e-05,2012-04-29,3.07069343681458e-05,1758560.43956044,2012,-8.50625121856544e-06,-14.958756881932
18,"30 to 59",3.92131855867112e-05,2013-05-05,3.86108480759219e-05,1761163.07692308,2013,-6.02337510789362e-07,-1.06081458384798
18,"30 to 59",3.92131855867112e-05,2014-05-04,3.09229477372527e-05,1778614.3956044,2014,-8.29023784945852e-06,-14.7451363820314
18,"30 to 59",3.92131855867112e-05,2015-05-03,3.49083240917305e-05,1804727.14285714,2015,-4.30486149498069e-06,-7.76910038623223
18,"30 to 59",3.92131855867112e-05,2016-05-01,4.02672010432398e-05,1837723.95604396,2016,1.05401545652861e-06,1.93698945450323
18,"30 to 59",3.92131855867112e-05,2017-04-30,4.48021058630858e-05,1874911.86813187,2017,5.58892027637463e-06,10.4787329562176
18,"30 to 59",3.92131855867112e-05,2018-05-06,3.75996114247728e-05,1914913.40659341,2018,-1.61357416193844e-06,-3.08985479522864
18,"30 to 59",3.92131855867112e-05,2019-05-05,3.84886855107271e-05,1948624.61538462,2019,-7.24500075984123e-07,-1.41177868191069
18,"30 to 59",3.92131855867112e-05,2020-05-03,2.90444731526273e-05,1996937.58241758,2020,-1.01687124340839e-05,-20.3062840244191
18,"30 to 59",3.92131855867112e-05,2021-05-02,4.02317119551335e-05,2013337.14285714,2021,1.01852636842227e-06,2.05063696852395
18,"60 to 79",0.00026152167144774,2011-05-01,0.000298359124170749,663629.78021978,2011,3.68374527230088e-05,24.4464306544269
18,"60 to 79",0.00026152167144774,2012-04-29,0.000287864119528723,684350.659340659,2012,2.63424480809833e-05,18.027471712868
18,"60 to 79",0.00026152167144774,2013-05-05,0.000250312482662515,707116.153846154,2013,-1.12091887852243e-05,-7.92619846154325
18,"60 to 79",0.00026152167144774,2014-05-04,0.000242335666267363,730391.868131868,2014,-1.9186005180377e-05,-14.0133021656833
